"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20200101","2020","1","202001","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47331566","false","8","kg","47331566","false","47331566","false","0","false","0","57622333.33","57622333.33","0","false","true",
"C","M","20200201","2020","2","202002","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48756350","false","8","kg","48756350","false","48756350","false","0","false","0","60044437.67","60044437.67","0","false","true",
"C","M","20200301","2020","3","202003","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43496489","false","8","kg","43496489","false","43496489","false","0","false","0","54677026.14","54677026.14","0","false","true",
"C","M","20200401","2020","4","202004","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44171878","false","8","kg","44171878","false","44171878","false","0","false","0","55444721.59","55444721.59","0","false","true",
"C","M","20200501","2020","5","202005","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50032920","false","8","kg","50032920","false","50032920","false","0","false","0","63000464.51","63000464.51","0","false","true",
"C","M","20200601","2020","6","202006","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50081458","false","8","kg","50081458","false","50081458","false","0","false","0","63631933.71","63631933.71","0","false","true",
"C","M","20200701","2020","7","202007","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61006256","false","8","kg","61006256","false","61006256","false","0","false","0","78920503.46","78920503.46","0","false","true",
"C","M","20200801","2020","8","202008","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58586834","false","8","kg","58586834","false","58586834","false","0","false","0","74969224.06","74969224.06","0","false","true",
"C","M","20200901","2020","9","202009","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62839243","false","8","kg","62839243","false","62839243","false","0","false","0","79779152.82","79779152.82","0","false","true",
"C","M","20201001","2020","10","202010","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60570081","false","8","kg","60570081","false","60570081","false","0","false","0","77156342.35","77156342.35","0","false","true",
"C","M","20201101","2020","11","202011","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71767569","false","8","kg","71767569","false","71767569","false","0","false","0","92017202.56","92017202.56","0","false","true",
"C","M","20201201","2020","12","202012","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51013687","false","8","kg","51013687","false","51013687","false","0","false","0","65798097.38","65798097.38","0","false","true",
